,Entity,Type
9869,Cyclophosphamide,drug
9085,Cyclopropane,drug
10370,Cyclosporin,drug
9873,Cyclosporin,drug
1098,Cyclosporine,drug
10766,Cyclosporine,drug
11587,Cyclosporine,drug
10648,Cyclosporine,drug
524,Cyclosporine,drug
9974,Cyclosporine,drug
1331,Cyclosporine,drug
11337,Cyclosporine,drug
7694,Cyclosporine,drug
8958,Cyclosporine,drug
9938,Cyclosporine,drug
9518,Cyclosporine,drug
276,Cyclosporine A,drug
9103,Cypermethrin,drug
10083,Cysteine,drug
10090,Cysteine,drug
2722,Cytadren,brand
10353,Cytotoxic Agents,group
10575,D-Ala2-metenkephalinamide,drug_n
10012,D-penicillamine,drug
2926,D.H.E. 45,brand
2931,D.H.E. 45,brand
2934,D.H.E. 45,brand
2967,D.H.E. 45,brand
2963,D.H.E. 45,brand
2937,D.H.E. 45,brand
2949,D.H.E. 45,brand
3575,DCG-IV,drug_n
3584,DCG-IV,drug_n
3578,DCG-IV,drug_n
3569,DCG-IV,drug_n
471,DETROL LA,brand
11244,DIAMOX,brand
11239,DIAMOX,brand
11246,DIAMOX,brand
5900,DIDREX,brand
4095,DIFFERIN,brand
4094,DIFFERIN,brand
4090,DIFFERIN,brand
3244,DILAUDID,brand
688,DITROPAN XL,brand
2220,DOSTINEX,brand
9730,DOXIL,brand
9731,DOXIL,brand
9729,DOXIL,brand
5551,DPCPX,drug_n
5544,DPCPX,drug_n
11375,DTIC,drug
11380,DTIC,drug
11377,DTIC,drug
9151,DURAGESIC,brand
9164,DURAGESIC,brand
9137,DURAGESIC,brand
9136,DURAGESIC,brand
6669,Dactinomycin,drug
11592,Danazol,drug
11497,Dantrium,brand
11494,Dantrium,brand
9467,Dasatinib,drug
9449,Dasatinib,drug
9401,Dasatinib,drug
3333,Daypro,brand
3371,Deltasone,brand
9779,Depen,brand
132,Desloratadine,drug
134,Desloratadine,drug
3729,Desmopressin,drug
3730,Desmopressin,drug
6647,Desyrel,brand
10815,Dexamethasone,drug
8644,Dexamethasone,drug
1122,Dexamethasone,drug
8632,Dexamethasone,drug
8650,Dexamethasone,drug
6516,Dexbrompheniramine,drug
6096,Dexbrompheniramine,drug
11546,Dexfenfluramine,drug
244,Dexmedetomidine,drug
4168,Dexrazoxane,drug
10124,Diazepam,drug
3962,Diazepam,drug
8210,Diazepam,drug
10035,Diclofenac,drug
10005,Diclofenac,drug
10034,Diclofenac,drug
9975,Diclofenac,drug
9989,Diclofenac,drug
1456,Diclofenac,drug
9996,Diclofenac,drug
4758,Dicumarol,drug
10325,Dicumarol,drug
150,Didanosine,drug
3170,Didanosine,drug
4786,Didanosine,drug
921,Diethyl pyrocarbonate,drug_n
1306,Diflunisal,drug
1300,Diflunisal,drug
7681,Digitalis,group
2503,Digitalis,group
9032,Digitalis,group
8356,Digitalis,group
8913,Digitalis,group
5127,Digitalis,group
2846,Digitalis Glycosides,group
1102,Digitalis glycosides,group
6673,Digoxin,drug
7292,Digoxin,drug
831,Digoxin,drug
6391,Digoxin,drug
5045,Digoxin,drug
330,Digoxin,drug
3273,Digoxin,drug
10546,Digoxin,drug
2084,Digoxin,drug
2407,Digoxin,drug
7750,Digoxin,drug
2624,Digoxin,drug
2822,Digoxin,drug
9972,Digoxin,drug
3525,Digoxin,drug
11616,Digoxin,drug
9927,Digoxin,drug
640,Digoxin,drug
10644,Digoxin,drug
8129,Digoxin,drug
1450,Digoxin,drug
7922,Digoxin,drug
8073,Digoxin,drug
1006,Digoxin,drug
3082,Dilantin,brand
3389,Dilantin,brand
7725,Diltiazem,drug
10917,Diltiazem,drug
7657,Diltiazem,drug
9866,Diltiazem,drug
2475,Dimenhydrinate,drug
992,Diphenhydramine,drug
993,Diphenhydramine,drug
10142,Diphenhydramine hydrochloride,drug
3626,Diphenoxylate HCl,drug
4479,Dipyridamole,drug
4475,Dipyridamole,drug
3306,Disalcid,brand
2847,Diuretic,group
2854,Diuretic,group
5327,Diuretic,group
7993,Diuretic agents,group
4834,Diuretic agents,group
781,Diuretics,group
7177,Diuretics,group
2378,Diuretics,group
10004,Diuretics,group
2834,Diuretics,group
3368,Diuril,brand
7000,Dolasetron,drug
7012,Dolasetron,drug
7013,Dolasetron mesylate,drug
9078,Dopamine,drug
3592,Dopamine D2 receptor antagonists,group
7166,Dopamine antagonists,group
5387,Doxylamine,drug
1561,Duloxetine,drug
1526,Duloxetine,drug
1563,Duloxetine,drug
1530,Duloxetine,drug
1553,Duloxetine,drug
1551,Duloxetine,drug
1544,Duloxetine,drug
1556,Duloxetine,drug
1546,Duloxetine,drug
1524,Duloxetine,drug
1559,Duloxetine,drug
1549,Duloxetine,drug
1567,Duloxetine,drug
1560,Duloxetine,drug
1510,Duloxetine,drug
1558,Duloxetine,drug
1555,Duloxetine,drug
6965,EDECRIN,brand
6955,EDECRIN,brand
8634,EGF,drug_n
8659,EGF,drug_n
8649,EGF,drug_n
8637,EGF,drug_n
8642,EGF,drug_n
8646,EGF,drug_n
6893,ELDEPRYL,brand
6895,ELDEPRYL,brand
6060,ELLENCE,brand
6061,ELLENCE,brand
6047,ELLENCE,brand
6054,ELLENCE,brand
6048,ELLENCE,brand
3026,ELSPAR,brand
3025,ELSPAR,brand
3021,ELSPAR,brand
1,EMCYT,brand
11422,EMTRIVA,brand
550,ENABLEX,brand
560,ENABLEX,brand
556,ENABLEX,brand
9222,ENBREL,brand
9223,ENBREL,brand
9225,ENBREL,brand
9231,ENBREL,brand
9232,ENBREL,brand
9227,ENBREL,brand
9228,ENBREL,brand
4119,EPA,drug
4117,EPA,drug
4118,EPA,drug
4120,EPA,drug
4122,EPA,drug
4112,EPA,drug
4121,EPA,drug
5886,EPO,drug
3899,EQUETROTM,brand
3883,EQUETROTM,brand
3816,EQUETROTM,brand
3881,EQUETROTM,brand
3835,EQUETROTM,brand
3887,EQUETROTM,brand
3831,EQUETROTM,brand
3830,EQUETROTM,brand
3785,EQUETROTM,brand
3817,EQUETROTM,brand
3789,EQUETROTM,brand
3820,EQUETROTM,brand
3892,EQUETROTM,brand
3898,EQUETROTM,brand
7487,ERBITUX,brand
7485,ERBITUX,brand
2524,ERGAMISOL,brand
6310,ERGOMAR,brand
6307,ERGOMAR,brand
575,ETHYOL,brand
7868,EULEXIN,brand
9343,EVISTA,brand
9352,EVISTA,brand
9345,EVISTA,brand
9341,EVISTA,brand
2760,EXTRANEAL,brand
2781,EXTRANEAL,brand
2778,EXTRANEAL,brand
2777,EXTRANEAL,brand
2751,EXTRANEAL,brand
2766,EXTRANEAL,brand
2779,EXTRANEAL,brand
2756,EXTRANEAL,brand
2761,EXTRANEAL,brand
16,Echistatin,drug_n
10184,Edetate calcium disodium,drug
9803,Efavirenz,drug
9802,Efavirenz,drug
11391,Eldepryl,brand
2917,Enflurane,drug
2916,Enflurane,drug
1669,Entacapone,drug
242,Ephedrine,drug
1105,Ephedrine,drug
1104,Ephedrine,drug
4819,Epinephrine,drug
4830,Epinephrine,drug
4836,Epinephrine,drug
4822,Epinephrine,drug
6055,Epirubicin,drug
1026,Eplerenone,drug
7773,Ergot,group
8581,Ergot,group
9870,Ergot alkaloids,group
4176,Ergot-Containing Drugs,group
9871,Ergotamine,drug
10646,Ergotamine,drug
7930,Ergotamine,drug
7919,Erythromycin,drug
3210,Erythromycin,drug
11582,Erythromycin,drug
136,Erythromycin,drug
3278,Erythromycin,drug
3192,Erythromycin,drug
8684,Erythromycin,drug
10486,Estazolam,drug
10506,Estazolam,drug
8897,Estrogen,group
1108,Estrogens,group
1110,Estrogens,group
8899,Estrogens,group
2819,Eszopiclone,drug
2826,Eszopiclone,drug
1975,Ethanol,drug
3560,Ethanol,drug
838,Ethanol,drug
939,Ethanol,drug
644,Ethanol,drug
840,Ethanol,drug
4102,Ethanol,drug
2792,Ethanol,drug
9804,Ethinyl estradiol,drug
9806,Ethinyl estradiol,drug
10523,Ethopropazine,drug
10529,Ethopropazine,drug
1751,Ethosuximide,drug
6748,Ethoxzolamide,drug
1658,Ethyl alcohol,drug
5921,Ethyl alcohol,drug
2745,Etodolac,drug
2746,Etodolac,drug
3075,Etonogestrel,drug
8960,Everolimus,drug
8955,Everolimus,drug
8952,Everolimus,drug
8951,Everolimus,drug
5591,Exelon,brand
5590,Exelon,brand
5581,Exelon,brand
5814,Exemestane,drug
11354,Ezetimibe,drug
11349,Ezetimibe,drug
8476,FACTIVE,brand
8473,FACTIVE,brand
8497,FACTIVE,brand
8499,FACTIVE,brand
8460,FACTIVE,brand
8465,FACTIVE,brand
6931,FBAL,drug_n
7846,FELDENE,brand
7843,FELDENE,brand
7838,FELDENE,brand
7835,FELDENE,brand
7834,FELDENE,brand
7831,FELDENE,brand
5738,FLEXERIL,brand
5736,FLEXERIL,brand
8967,FLUDARA,brand
5532,FLUOTHANE,brand
5526,FLUOTHANE,brand
5529,FLUOTHANE,brand
11069,FROVA,brand
11079,FROVA,brand
11068,FROVA,brand
7145,Factrel,brand
7154,Factrel,brand
3087,Felbatol,brand
1275,Felodipine,drug
4987,Femara,brand
4988,Femara,brand
4991,Femara,brand
742,Fenbufen,drug
11324,Fenofibrate,drug
9878,Fentanyl,drug
9135,Fentanyl,drug
3194,Fexofenadine,drug
3199,Fexofenadine,drug
11320,Fibrates,group
11317,Fibrates,group
8863,Finasteride,drug
8841,Finasteride,drug
19,Flavoridin,drug_n
2888,Flecainide,drug
3171,Fluconazole,drug
11553,Fluconazole,drug
9810,Fluconazole,drug
11085,Fluoroquinolones,group
139,Fluoxetine,drug
487,Fluoxetine,drug
8395,Fluoxetine,drug
3172,Fluoxetine,drug
3147,Fluoxetine,drug
10501,Fluoxetine,drug
832,Flupenthixol,drug
842,Flupenthixol,drug
839,Flupenthixol,drug
10977,Fluvastatin,drug
4428,Fluvoxamine,drug
4431,Fluvoxamine,drug
3915,Fluvoxamine,drug
3995,Fluvoxamine,drug
3993,Fluvoxamine,drug
2286,Fluvoxamine,drug
9011,Fluvoxamine,drug
3987,Fluvoxamine,drug
3961,Fluvoxamine,drug
3959,Fluvoxamine,drug
3918,Fluvoxamine,drug
2266,Fluvoxamine,drug
3963,Fluvoxamine,drug
4258,Folic acid,drug
10594,Folic acid,drug
5945,Folinic acid,drug
10943,Fondaparinux,drug
10937,Fondaparinux,drug
10928,Fondaparinux,drug
3102,Fortovase,brand
829,Fosinopril,drug
788,Fosinopril sodium,drug
5374,Furosemide,drug
2835,Furosemide,drug
7096,Furosemide,drug
4230,Furosemide,drug
1302,Furosemide,drug
6701,Furosemide,drug
2087,Furosemide,drug
663,GABITRIL,brand
627,GABITRIL,brand
606,GABITRIL,brand
586,GABITRIL,brand
584,GABITRIL,brand
2544,GL,drug_n
2542,GL,drug_n
2550,GL,drug_n
2552,GL,drug_n
2543,GL,drug_n
6070,GSLS,drug_n
6065,GSLS,drug_n
6068,GSLS,drug_n
6074,GSLS,drug_n
6073,GSLS,drug_n
6071,GSLS,drug_n
1574,Gabapentin,drug
1601,Gabapentin,drug
1647,Gabapentin,drug
7553,Ganciclovir,drug
2540,Ganoderma lucidum extract,drug_n
3000,Gantanol,brand
3343,Gantrisin,brand
1706,Gastrointestinal acidifying agents,group
11588,Gemfibrozil,drug
11327,Gemfibrozil,drug
2413,Gentamicin,drug
8505,Gentamicin,drug
7524,Gentamicin,drug
6907,Gentamycin,drug
7238,Geocillin,brand
4116,Ginkgo biloba,drug
8536,Gleevec,brand
8566,Gleevec,brand
8564,Gleevec,brand
8563,Gleevec,brand
8557,Gleevec,brand
8554,Gleevec,brand
8553,Gleevec,brand
8551,Gleevec,brand
8548,Gleevec,brand
8547,Gleevec,brand
8550,Gleevec,brand
8529,Gleevec,brand
8545,Gleevec,brand
1979,Glibenclamide,drug
39,Gliftor,drug_n
1497,Glucose,drug
1508,Glucose,drug
292,Glyburide,drug
1444,Glyburide,drug
9782,Gold,group
2570,Green tea polyphenols,drug
3089,Gris-PEG,brand
7621,Guanethidine,drug
7913,H 2 -receptor antagonists,group
5724,H 2 -receptor antagonists,group
7910,H 2 receptor antagonists,group
8627,H1 Blockers,group
8630,H1 blockers,group
9711,H1-blocking agents,group
7332,H2 Blockers,group
8628,H2 Blockers,group
9434,H2 Blockers,group
6137,H2 antagonists,group
8858,H2 antagonists,group
7336,H2 blockers,group
9436,H2 blockers,group
8631,H2 blockers,group
9445,H2 blockers,group
9441,H2 blockers,group
1898,H2 receptor antagonists,group
1894,H2-Receptor Antagonists,group
8610,H2-antagonists,group
4042,H2-antagonists,group
3365,HCTZ,drug
6245,HDAC Inhibitors,group
6247,HDAC inhibitors,group
2148,HEMABATE,brand
9638,HERCEPTIN,brand
9637,HERCEPTIN,brand
9639,HERCEPTIN,brand
9635,HERCEPTIN,brand
564,HEXALEN,brand
573,HEXALEN,brand
568,HEXALEN,brand
5093,HIV Protease Inhibitors,group
8697,HIV Protease Inhibitors,group
5095,HIV protease inhibitors,group
1419,HIV protease inhibitors,group
11585,HIV protease inhibitors,group
6975,HIV protease inhibitors,group
3041,HIV-protease inhibitors,group
11362,HMG-CoA reductase inhibitor,drug
11206,HMG-CoA reductase inhibitor,group
11361,HMG-CoA reductase inhibitor,group
3295,HMG-CoA reductase inhibitor,group
11603,HMG-CoA reductase inhibitor,group
11599,HMG-CoA reductase inhibitor class,group
10256,HMG-CoA reductase inhibitors,group
519,HMG-CoA reductase inhibitors,group
10254,HMG-CoA reductase inhibitors,group
11356,HMG-CoA reductase inhibitors,group
8859,HMG-CoA reductase inhibitors,group
517,HMG-CoA reductase inhibitors,group
11330,HMG-CoA reductase inhibitors,group
3294,HMG-CoA reductase inhibitors,group
3292,HMG-CoA reductase inhibitors,group
9522,HMG-CoA reductase inhibitors,group
8560,HMG-CoA reductase inhibitors,group
11359,HMG-CoA reductase inhibitors,group
10979,HMGCoA reductase inhibitors,group
11451,HUMIRA,brand
11442,HUMIRA,brand
11444,HUMIRA,brand
11454,HUMIRA,brand
1754,Haloperidol,drug
1755,Haloperidol,drug
2314,Haloperidol,drug
2172,Halothane,drug
4848,Heparin,drug
2026,Heparin,drug
6675,Heparin,drug
2763,Heparin,drug
1987,Hormonal Contraceptives,group
3040,Hormonal Contraceptives,group
266,Hormonal Contraceptives,group
8297,Hyaluronan lyase,drug_n
5512,Hyaluronidase,drug
5511,Hyaluronidase,drug
7997,Hydrochlorothiazide,drug
8003,Hydrochlorothiazide,drug
1296,Hydrochlorothiazide,drug
1603,Hydrocodone,drug
1609,Hydrocodone,drug
5290,Hydrocortisone,drug
5287,Hydrocortisone,drug
3366,Hydrodiuril,brand
11620,Hypoglycemic Agents,group
8884,Hypoglycemics,group
3531,Hypoglycemics,group
9995,Hypoglycemics,group
9321,IMITREX,brand
8411,INAPSINE,brand
8412,INAPSINE,brand
8413,INAPSINE,brand
5226,INDOCIN,brand
5191,INDOCIN,brand
5200,INDOCIN,brand
5184,INDOCIN,brand
5223,INDOCIN,brand
5182,INDOCIN,brand
5221,INDOCIN,brand
5219,INDOCIN,brand
5218,INDOCIN,brand
5181,INDOCIN,brand
5180,INDOCIN,brand
5215,INDOCIN,brand
5174,INDOCIN,brand
5210,INDOCIN,brand
5211,INDOCIN,brand
5206,INDOCIN,brand
5161,INDOCIN,brand
5164,INDOCIN,brand
5229,INDOCIN,brand
5167,INDOCIN,brand
5175,INDOCIN,brand
5169,INDOCIN,brand
5171,INDOCIN,brand
5203,INDOCIN,brand
5177,INDOCIN,brand
5195,INDOCIN,brand
5233,INDOCIN,brand
5230,INDOCIN,brand
4320,INH,drug
3405,INOmax,brand
3414,INOmax,brand
1027,INSPRA,brand
1068,INSPRA,brand
1040,INSPRA,brand
1060,INSPRA,brand
1049,INSPRA,brand
1052,INSPRA,brand
1031,INSPRA,brand
674,INVEGA,brand
681,INVEGA,brand
666,INVEGA,brand
680,INVEGA,brand
6001,IOPIDINE,brand
5982,IOPIDINE,brand
8523,IRESSA,brand
8512,IRESSA,brand
8518,IRESSA,brand
8525,IRESSA,brand
8522,IRESSA,brand
7341,Ibandronate,drug
7329,Ibandronate,drug
7328,Ibandronate,drug
7340,Ibandronate,drug
7335,Ibandronate,drug
7360,Ibandronate,drug
7338,Ibandronate,drug
7126,Ibogaine,drug_n
7131,Ibogaine,drug_n
7133,Ibogaine,drug_n
1014,Ibuprofen,drug
6787,Ibuprofen,drug
1013,Ibuprofen,drug
11381,Imexon,drug
8393,Imipramine,drug
946,Imipramine,drug
8386,Imipramine,drug
11111,Imipramine hydrochloride,drug
11543,Imitrex,brand
7810,Imitrex,brand
9872,Immunosuppressants,group
2788,Implanon,brand
2786,Implanon,brand
2791,Implanon,brand
10319,Imuran,brand
3356,Inderal,brand
9813,Indinavir,drug
5096,Indinavir,drug
9814,Indinavir,drug
8698,Indinavir,drug
3329,Indocin,brand
4352,Indocyanine green,drug_n
8121,Indomethacin,drug
9741,Indomethacin,drug
8122,Indomethacin,drug
5212,Indomethacin,drug
2582,InsP(3),drug_n
2585,InsP(3),drug_n
2588,InsP(3),drug_n
2591,InsP(3),drug_n
2580,InsP(3),drug_n
2581,InsP(3),drug_n
5299,Insulin,drug
1504,Insulin,drug
2755,Insulin,drug
8883,Insulin,drug
2458,Insulins,group
11518,Interferon beta,drug
11519,Interferon beta,drug
5781,Intestinal adsorbents,group
3103,Invirase,brand
8281,Iodinated Contrast Media,group
3698,Irinotecan,drug
3605,Iron,drug
9260,Iron,drug
9259,Iron Supplements,group
5022,Isocarboxazid,drug
5024,Isocarboxazid,drug
5017,Isocarboxazid,drug
5025,Isocarboxazid,drug
5026,Isocarboxazid,drug
2163,Isoflurane,drug
6805,Isoflurane,drug
5440,Isoflurane,drug
222,Isoniazid,drug
4321,Isoniazid,drug
202,Isoniazid,drug
224,Isoniazid,drug
206,Isoniazid,drug
214,Isoniazid,drug
9864,Itraconazole,drug
11551,Itraconazole,drug
9525,Itraconazole,drug
9484,Itraconazole,drug
9555,Itraconazole,drug
11580,Itraconazole,drug
9551,Itraconazole,drug
9549,Itraconazole,drug
9547,Itraconazole,drug
9530,Itraconazole,drug
9514,Itraconazole,drug
9536,Itraconazole,drug
9542,Itraconazole,drug
9486,Itraconazole,drug
9531,Itraconazole,drug
9543,Itraconazole,drug
9535,Itraconazole,drug
9538,Itraconazole,drug
9521,Itraconazole,drug
9509,Itraconazole,drug
9507,Itraconazole,drug
9512,Itraconazole,drug
3249,Jacalin,drug_n
3245,Jacalin,drug_n
3049,John's Wort,drug_n
9738,KCl,drug
11488,KEMSTRO,brand
11492,KEMSTROTM,brand
9284,KRM-1648,drug_n
9287,KRM-1648,drug_n
9293,KRM-1648,drug_n
9297,KRM-1648,drug_n
9289,KRM-1648,drug_n
3109,Kadian,brand
3104,Kaletra,brand
780,Keflex,brand
6397,Keppra,brand
6408,Keppra,brand
6392,Keppra,brand
6361,Keppra,brand
6337,Keppra,brand
6352,Keppra,brand
6348,Keppra,brand
6357,Keppra,brand
6385,Keppra,brand
5015,Ketamine,drug
8917,Ketamine,drug
8359,Ketoconazole,drug
9816,Ketoconazole,drug
4438,Ketoconazole,drug
2805,Ketoconazole,drug
4441,Ketoconazole,drug
2682,Ketoconazole,drug
8360,Ketoconazole,drug
7466,Ketoconazole,drug
221,Ketoconazole,drug
220,Ketoconazole,drug
9817,Ketoconazole,drug
4288,Ketoconazole,drug
460,Ketoconazole,drug
2507,Ketoconazole,drug
1125,Ketoconazole,drug
1126,Ketoconazole,drug
4268,Ketoconazole,drug
2092,Ketoconazole,drug
2091,Ketoconazole,drug
4271,Ketoconazole,drug
3173,Ketoconazole,drug
3193,Ketoconazole,drug
8689,Ketoconazole,drug
3211,Ketoconazole,drug
302,Ketoconazole,drug
9892,Ketoconazole,drug
10903,Ketoconazole,drug
2506,Ketoconazole,drug
10905,Ketoconazole,drug
11581,Ketoconazole,drug
7075,Ketoconazole,drug
137,Ketoconazole,drug
6671,Ketorolac,drug
6679,Ketorolac,drug
8085,Killed virus vaccines,group
2993,Kineret,brand
2990,Kineret,brand
2989,Kineret,brand
11558,Kytril,brand
3585,L-CCG-1,drug_n
3576,L-CCG-1,drug_n
3580,L-CCG-1,drug_n
3570,L-CCG-1,drug_n
9739,L-NAME,drug_n
8625,L-histidine,drug
8629,L-histidine,drug
5881,L-lysine,drug
8502,L-methionine,drug
11394,L-tryptophan,drug
9751,L-tyrosine,drug
6469,LAMISIL,brand
8871,LEUSTATIN,brand
8872,LEUSTATIN,brand
4401,LEVSIN,brand
4392,LEVSIN,brand
4402,LEVSIN,brand
3783,LEVULAN KERASTICK,brand
3775,LEVULAN KERASTICK,brand
2710,LEXAPRO,brand
2610,LEXAPRO,brand
2639,LEXAPRO,brand
2619,LEXAPRO,brand
2606,LEXAPRO,brand
2714,LEXAPRO,brand
3586,LODOSYN,brand
3601,LODOSYN,brand
10071,Lamprene,brand
2225,Lansoprazole,drug
2254,Lansoprazole,drug
2243,Lansoprazole,drug
9883,Lapatinib,drug
9887,Lapatinib,drug
9884,Lapatinib,drug
9886,Lapatinib,drug
9889,Lapatinib,drug
9898,Lapatinib,drug
6939,Leucovorin,drug
4266,Leucovorin,drug
10239,Leukine,brand
10240,Leukine,brand
6338,Levetiracetam,drug
6379,Levetiracetam,drug
6341,Levetiracetam,drug
7423,Levo-Dromoran,brand
7425,Levo-Dromoran,brand
7436,Levo-Dromoran,brand
7409,Levo-Dromoran,brand
1675,Levodopa,drug
396,Levodopa,drug
8670,Levofloxacin,drug
6855,Linezolid,drug
3093,Lipitor,brand
2630,Lithium,drug
1056,Lithium,drug
4236,Lithium,drug
886,Lithium,drug
2851,Lithium,drug
6770,Lithium,drug
795,Lithium,drug
8109,Lithium,drug
8108,Lithium,drug
890,Lithium,drug
7195,Lithium,drug
2400,Lithium,drug
9988,Lithium,drug
887,Lithium,drug
6951,Lithium,drug
7991,Lithium,drug
6712,Lithium,drug
2094,Lithium,drug
5362,Lithium,drug
1757,Lithium carbonate,drug
8082,Live virus vaccines,group
3327,Lodine,brand
10781,Lomefloxacin,drug
11096,Lomefloxacin,drug
5373,Loop Diuretics,group
5577,Loop Diuretics,group
10669,Loperamide,drug
10671,Loperamide,drug
9823,Lopinavir,drug
9821,Lopinavir,drug
3362,Lopressor,brand
4969,Lorazepam,drug
2799,Lorazepam,drug
332,Losartan,drug
7180,Lotensin,brand
7212,Lotensin,brand
7179,Lotensin,brand
7203,Lotensin,brand
7182,Lotensin,brand
11578,Lovastatin,drug
7718,Lovastatin,drug
11611,Lovastatin,drug
11207,Lovenox,brand
7952,MAO Inhibitors,group
392,MAO Inhibitors,group
4557,MAO Inhibitors,group
9163,MAO Inhibitors,group
7803,MAO inhibitor,group
394,MAO inhibitor,group
7808,MAO inhibitor,group
11540,MAO inhibitor,group
11537,MAO inhibitor,group
11536,MAO inhibitor,group
5020,MAO inhibitor,group
3020,MAO inhibitors,group
1736,MAO inhibitors,group
5981,MAO inhibitors,group
9950,MAO inhibitors,group
5235,MAO inhibitors,group
3628,MAO inhibitors,group
8974,MAO inhibitors,group
4974,MAO inhibitors,group
5321,MAO inhibitors,group
4902,MAO inhibitors,group
9752,MAO inhibitors,group
9066,MAO inhibitors,group
9904,MAO inhibitors,group
6075,MAO inhibitors,group
11057,MAO inhibitors,group
4563,MAO inhibitors,group
6642,MAO inhibitors,group
9684,MAO inhibitors,group
5737,MAO inhibitors,group
10148,MAO inhibitors,group
9166,MAO inhibitors,group
9692,MAO inhibitors,group
7802,MAO inhibitors,group
9204,MAO inhibitors,group
9337,MAO inhibitors,group
7422,MAO inhibitors,group
7804,MAO inhibitors,group
7424,MAO inhibitors,group
7797,MAO inhibitors,group
7805,MAO inhibitors,group
7782,MAO-A inhibitors,group
7779,MAO-A inhibitors,group
1679,MAO-B inhibitor,group
6026,MAO-inhibitors,group
3347,MAOI,group
4560,MAOI,group
9165,MAOI,group
7955,MAOI,group
3913,MAOI,group
3914,MAOI,group
3919,MAOI,group
835,MAOI,group
3917,MAOI,group
834,MAOI,group
1737,MAOI antidepressants,group
6891,MAOIs,group
4127,MAOIs,group
11526,MAOIs,group
10528,MAOIs,group
3916,MAOIs,group
3669,MAOIs,group
2612,MAOIs,group
7304,MEPRON,brand
7311,MEPRON,brand
7314,MEPRON,brand
7321,MEPRON,brand
7319,MEPRON,brand
5086,METROGEL,brand
11621,MEVACOR,brand
5822,MEXITIL,brand
1849,MHD,drug_n
1879,MHD,drug_n
1864,MHD,drug_n
1828,MHD,drug_n
1826,MHD,drug_n
1829,MHD,drug_n
1821,MHD,drug_n
1838,MHD,drug_n
1824,MHD,drug_n
1835,MHD,drug_n
1883,MHD,drug_n
1831,MHD,drug_n
8143,MICRONASE,brand
8144,MICRONASE,brand
8155,MICRONASE,brand
8156,MICRONASE,brand
2198,MIVACRON,brand
2189,MIVACRON,brand
2174,MIVACRON,brand
2169,MIVACRON,brand
2151,MIVACRON,brand
2152,MIVACRON,brand
2161,MIVACRON,brand
2157,MIVACRON,brand
2158,MIVACRON,brand
2168,MIVACRON,brand
2167,MIVACRON,brand
3053,MONUROL,brand
3059,MONUROL,brand
3707,MPTP,drug_n
11403,MPTP,drug_n
11404,MPTP,drug_n
3110,MS Contin,brand
10268,MTX,drug
10267,MTX,drug
10278,MTX,drug
11443,MTX,drug
11445,MTX,drug
418,MTX,drug
424,MTX,drug
1812,MYCAMINE,brand
1787,MYCAMINE,brand
1808,MYCAMINE,brand
1805,MYCAMINE,brand
1798,MYCAMINE,brand
2839,MYKROX,brand
2860,MYKROX,brand
2857,MYKROX,brand
9934,Maalox,brand
1639,Maalox,brand
1638,Maalox,brand
6925,Maalox,brand
8719,Maalox,brand
1644,Maalox,brand
3224,Maalox,brand
1642,Maalox,brand
3258,Maalox TC,brand
9935,Maalox TC,brand
9246,Maalox TC,brand
1409,Macrolide Antibiotics,group
2945,Macrolide Antibiotics,group
1080,Macrolide antibiotics,group
10255,Macrolide antibiotics,group
3310,Magan,brand
